STATE,POSTCODE,FIPS,STEMERG,CLSCHOOL,CLDAYCR,OPNCLDCR,CLNURSHM,STAYHOME,STAYHOMENOGP,END_STHM,CLBSNS,END_BSNS,RELIGEX,FM_ALL,FMFINE,FMCITE,FMNOENF,FM_EMP,FM_END,FM_STP,ALCOPEN,ALCREST,ALCDELIV,GUNOPEN,CLREST,ENDREST,RSTOUTDR,CLGYM,ENDGYM,CLMOVIE,END_MOV,CLOSEBAR,END_BRS,END_HAIR,END_RELG,ENDRETL,BCLBAR2,CLBAR2,CLMV2,CLGYM2,CLRST2,QRSOMEST,QR_ALLST,QR_END,EVICINTN,EVICINRESUME,EVICENF,EVICSTPTWO,EVICCOURTCL,EVICCOURTRE,EVICEND,RNTGP,UTILSO,UTILGAS_SO2,UTILGAS_END,UTILGAS_SO2,UTILELEC_SO,UTILELEC_END,UTILELEC_SO2,UTILWAT_SO,UTILWAT_END,UTILWAT_SO2,UTILTEL_SO,UTILTEL_END,UTILTEL_SO2,MORGFR,SNAPALLO,SNAPEBT,SNAPSUSP,SNAPTLW,MED1135W,ACAENROL,PREVTLHL,TLHLAUD,TLHLMED,CHIPLKOT,LKOTSUS,TESTMAR,TESTAPR,TESTMAY,TESTJUN,TESTAUG,CASEMAR,CASEAPR,CASEMAY,CASEJUN,CASEAUG,HOSPMAR,HOSPAPR,HOSPMAY,HOSPJUN,HOSPAUG,DEATHMAR,DEATHAPR,DEATHMAY,DEATHJUN,DEATHAUG,TST_AIANJUL,TST_AIANAUG,TST2_AIANJUL,TST2_AIANAUG,HOSPAIANJUL,HOSPAIANAUG,DTH_AIANJUL,DTH_AIANAUG,AIANRESN,VISITPER,VISITATT,VISITRES,NOCOPAY,NOPAYCOV,NOPAYALL,YESCOPAY,ELECPRCR,ENDELECP,ELECNOSTART,WTPRD,WV_WTPRD,WV_WKSR,REI_WKSR,UIQUAR,UIHIRISK,UICLDCR,UIEXTND,UIMAXAMT,UIMAXEXT,UIMAXDUR,UIMAXCAR,UIMINBP,UIQTRNEED,UIOUTHQBP,UIREQBPL2Q,UIBPEARN300,UITAXWA,UIMINTAXR,UIMAXTAXR,UIAVGBFTAUG,LMABRN,TLHlBUPR,EXTOPFL,HMDLVOP,TLHLCL24,EXCEMORP,WVDEAREQ,PDSKLV,MEDEXP,POPDEN18,POP18,SQML,HMLS19,UNEMP18,POV18,RISKCOV,DEATH18,MH19,VBMEXC,VBMSIG,VBMPERM,VBMAUTOBAL,VBMAUTOAP,VBMGENELEC,
Connecticut,CT,9,3/10/20,3/17/20,0,0,3/9/20,0,3/23/20,5/20/20,3/23/20,5/20/20,0,4/20/20,0,0,1,4/3/20,0,0,1,3/19/20,4/24/20,1,3/16/20,5/20/20,1,3/16/20,6/17/20,3/16/20,6/17/20,3/16/20,0,6/1/20,5/29/20,5/20/20,0,0,0,0,0,6/25/20,0,0,4/10/20,0,3/20/20,0,3/16/20,0,0,4/10/20,3/12/20,3/12/20,0,0,3/12/20,0,0,3/12/20,0,0,0,0,0,0,3/28/20,4/24/20,4/2/20,1,3/27/20,3/19/20,0,3/19/20,3/18/20,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,3/13/20,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,649,1249,26,39,600,1,0,0,15600,15000,0.5,5.4,$289.09 ,0,0,0,0,0,0,0,1,1,644.54,3572665,5543,"3,033",5.5,10.4,36,"31,230",396.9,0,0,0,0,1,11/2/20,
Delaware,DE,10,3/13/20,3/16/20,4/6/20,6/15/20,0,3/24/20,0,6/1/20,3/24/20,5/8/20,1,4/28/20,1,1,0,5/1/20,0,0,1,3/18/20,0,1,3/16/20,6/1/20,0,3/19/20,6/1/20,3/19/20,6/1/20,3/16/20,6/15/20,6/8/20,5/20/20,5/20/20,7/3/20,0,0,0,0,0,3/30/20,6/1/20,3/17/20,7/1/20,3/25/20,0,0,0,7/1/20,0,3/24/20,3/24/20,7/1/20,0,3/24/20,7/1/20,0,3/24/20,7/1/20,0,3/24/20,7/1/20,0,0,3/26/20,4/30/20,4/13/20,0,3/27/20,0,1,1/1/20,3/18/20,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,3/12/20,0,9/1/20,0,1,0,0,0,0,5/20/20,0,1,1,1,0,0,1,0,400,1000,26,39,720,1,0,0,13800,16500,0.1,8,$238.98 ,0,0,0,0,0,0,0,0,1,388.58,967171,2489,921,5.7,12.5,41.3,"9,433",262.6,0,0,0,0,1,11/2/20,
District of Columbia,DC,11,3/11/20,3/16/20,0,0,0,4/1/20,0,5/29/20,3/25/20,5/29/20,0,4/17/20,1,0,0,4/15/20,0,0,1,3/17/20,3/17/20,0,3/16/20,5/29/20,1,3/17/20,6/22/20,3/17/20,6/22/20,3/16/20,5/29/20,5/29/20,6/22/20,6/22/20,0,0,0,0,0,7/27/20,0,0,0,6/19/20,3/17/20,0,3/15/20,6/19/20,0,0,3/11/20,3/11/20,0,0,3/11/20,0,0,3/11/20,0,0,3/11/20,0,0,0,4/1/20,5/19/20,0,1,4/3/20,4/6/20,0,3/19/20,3/12/20,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3/15/20,3/15/20,0,1,0,0,0,0,0,0,0,3/17/20,1,1,1,0,0,0,444,1044,26,39,1950,2,650,0,11700,9000,1.6,7,$348.75 ,0,0,0,0,0,0,0,1,1,"11,496.81","702,455",61.1,6521,7.5,16.2,31.8,"5,008",508.6,0,0,0,1,0,0,
Florida,FL,12,3/9/20,3/17/20,0,0,3/15/20,4/3/20,0,5/18/20,3/20/20,5/18/20,1,0,0,0,0,5/11/20,0,0,1,3/20/20,3/20/20,1,3/20/20,5/18/20,0,3/20/20,5/18/20,3/20/20,6/5/20,3/17/20,6/5/20,5/11/20,0,5/18/20,6/26/20,6/26/20,0,0,0,3/24/20,0,8/5/20,4/2/20,0,4/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/20,5/27/20,0,0,3/16/20,0,0,0,3/18/20,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,3/11/20,0,0,0,1,0,0,3/20/20,5/4/20,0,0,3/31/20,1,1,1,0,0,0,275,875,12,25,3400,2,1133,0,Max Benefit < $300,7000,0.1,5.4,$232.04 ,0,0,0,0,0,0,0,0,0,323.90,21299325,65758,"28,328",5.2,13.6,42.1,"205,426",160.5,0,0,0,0,0,10/24/20,
Georgia,GA,13,3/14/20,3/18/20,0,0,4/3/20,4/3/20,0,5/1/20,0,5/1/20,0,0,0,0,0,4/27/20,0,7/15/20,1,3/24/20,0,1,4/3/20,4/27/20,0,4/3/20,4/24/20,4/3/20,4/27/20,3/24/20,6/1/20,4/24/20,0,4/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/24/20,6/5/20,4/10/20,1,4/1/20,0,0,3/18/20,3/18/20,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,3/12/20,3/16/20,0,0,1,0,0,0,0,4/20/20,1,0,1,1,1,1,1,1,365,965,26,27,2200,2,1,0,12000,9500,0.04,7.56,$256.80 ,0,0,0,0,0,4/1/20,0,0,0,177.02,10519475,59425,"10,443",4.8,14.3,36.2,"85,202",137.3,0,0,0,0,0,10/30/20,
Hawaii,HI,15,3/4/20,3/16/20,0,0,3/17/20,3/25/20,5/7/20,5/31/20,3/25/20,5/7/20,0,4/16/20,0,1,0,4/16/20,0,0,1,4/16/20,4/16/20,1,3/17/20,6/5/20,0,3/25/20,6/19/20,3/17/20,6/19/20,3/17/20,6/26/20,5/29/20,5/23/20,5/7/20,0,0,0,0,0,0,3/26/20,0,4/16/20,0,3/17/20,0,0,0,0,0,5/4/20,5/4/20,0,0,5/4/20,0,0,5/4/20,0,0,5/4/20,0,0,0,4/17/20,5/28/20,0,1,3/26/20,0,0,4/15/20,3/30/20,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3/13/20,0,0,0,1,0,0,0,0,4/26/20,0,3/16/20,1,1,0,0,0,0,648,1248,26,39,130,2,1,0,7800,48100,0,5.6,$449.20 ,0,0,0,0,0,0,0,0,1,129.94,1420491,10932,"6,412",3.8,8.8,39.1,"11,415",250.5,0,0,1,0,0,0,
Idaho,ID,16,3/13/20,3/24/20,0,0,0,3/25/20,0,5/1/20,3/25/20,5/1/20,0,0,0,0,0,0,0,0,1,3/23/20,3/23/20,1,3/25/20,5/16/20,0,3/25/20,5/16/20,3/25/20,5/30/20,3/25/20,5/30/20,5/16/20,5/1/20,5/1/20,0,0,0,0,0,0,4/15/20,5/16/20,3/16/20,5/1/20,0,0,3/26/20,5/1/20,5/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/2/20,0,0,1,3/26/20,0,0,4/6/20,3/17/20,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,3/13/20,0,0,0,0,1,0,0,0,0,0,3/27/20,1,1,1,0,0,0,448,1048,20,33,2340,2,468,0,9750,41600,0.25,5.4,$306.11 ,0,0,0,0,0,0,0,0,1,20.99,1754208,83569,"2,315",4,11.8,36.2,"14,261",208.8,0,0,0,0,2,10/23/20,
Illinois,IL,17,3/9/20,3/17/20,3/23/20,5/29/20,0,3/21/20,0,5/29/20,3/21/20,5/29/20,0,5/1/20,1,0,0,5/1/20,0,0,1,3/16/20,3/16/20,1,3/16/20,5/29/20,1,3/21/20,5/29/20,3/21/20,6/26/20,3/16/20,6/26/20,5/29/20,5/1/20,5/29/20,0,0,0,0,0,0,0,0,4/23/20,0,3/21/20,0,0,0,0,0,3/18/20,3/18/20,0,0,3/18/20,0,0,3/18/20,0,0,0,0,0,0,4/1/20,4/17/20,0,1,3/23/20,0,0,3/19/20,3/19/20,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,3/14/20,0,0,1,0,0,0,0,0,5/11/20,0,3/16/20,0,0,1,0,1,0,484,1084,26,39,1600,2,440,0,16595.74,12740,0.2,6.4,$313.12 ,0,0,0,0,0,0,0,0,1,220.00,12741080,57914,"10,199",5.5,12.1,36.2,"110,022",228.8,0,0,0,0,1,10/29/20,
Indiana,IN,18,3/6/20,3/20/20,0,0,0,3/25/20,0,5/18/20,3/25/20,5/18/20,0,7/27/20,0,0,0,5/1/20,0,0,1,3/23/20,0,1,3/16/20,5/18/20,0,3/24/20,6/1/20,3/25/20,6/12/20,3/16/20,6/12/20,5/18/20,5/8/20,5/18/20,0,0,0,0,0,0,0,0,3/19/20,8/15/20,0,0,0,0,8/15/20,0,3/19/20,3/19/20,8/14/20,0,3/19/20,8/14/20,0,3/19/20,8/14/20,0,3/19/20,8/14/20,0,0,3/27/20,5/14/20,4/13/20,0,3/25/20,0,0,3/30/20,3/30/20,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,3/12/20,0,0,0,1,0,0,3/16/20,4/27/20,0,0,3/26/20,1,1,1,0,1,0,390,990,26,39,4200,2,1400,1,33191.49,9500,0.5,7.4,$221.90 ,1,0,0,0,3/28/20,0,0,0,1,183.74,6691878,36420,"5,471",4.4,13.1,39.9,"65,693",160,1,0,0,0,0,10/22/20,
Iowa,IA,19,3/9/20,4/2/20,0,0,0,0,0,0,3/26/20,5/15/20,0,0,0,0,0,0,0,0,1,3/20/20,3/20/20,1,3/17/20,5/15/20,0,3/17/20,5/15/20,3/17/20,5/22/20,3/17/20,5/28/20,5/15/20,5/1/20,5/15/20,8/27/20,0,0,0,0,0,0,0,3/19/20,5/28/20,0,0,0,0,5/28/20,0,3/27/20,3/27/20,7/1/20,0,3/27/20,7/1/20,0,3/27/20,7/1/20,0,0,0,0,0,3/25/20,6/5/20,0,0,3/25/20,0,0,3/26/20,3/13/20,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,3/14/20,0,0,0,1,0,0,3/27/20,5/27/20,0,1,0,1,2,1,1,1,0,481,1081,26,39,2423,2,808,0,10350,31600,0,7.5,$343.48 ,1,0,0,0,0,0,0,0,1,56.09,3156145,56273,"2,315",3.6,11.2,36.9,"30,367",155.7,0,0,0,0,1,10/24/20,
Kansas,KS,20,3/12/20,3/18/20,0,0,0,3/30/20,0,5/4/20,3/30/20,5/4/20,1,7/3/20,0,0,1,7/3/20,0,0,1,3/18/20,0,1,3/30/20,5/4/20,0,3/30/20,5/18/20,3/30/20,5/22/20,3/30/20,6/8/20,5/18/20,5/4/20,5/4/20,0,0,0,0,0,3/23/20,0,0,3/17/20,5/31/20,0,8/19/20,3/18/20,5/31/20,5/31/20,0,3/16/20,3/16/20,5/31/20,0,3/16/20,5/31/20,0,3/16/20,5/31/20,0,3/16/20,5/31/20,0,0,4/1/20,4/25/20,0,0,3/24/20,0,0,6/22/20,4/1/20,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,3/13/20,0,0,0,1,0,0,0,0,0,0,3/31/20,1,1,0,0,0,1,488,1088,16,29,3660,2,1,0,9000,14000,0,7.1,$341.68 ,0,0,0,0,0,0,0,0,0,35.39,2911505,82278,"2,381",3.8,12,38,"27,537",196.7,0,0,0,0,0,10/27/20,
Kentucky,KY,21,3/6/20,3/17/20,3/23/20,6/8/20,0,0,3/26/20,0,3/26/20,5/11/20,0,5/11/20,0,0,1,5/11/20,0,0,1,3/16/20,3/19/20,1,3/16/20,5/22/20,0,3/18/20,6/1/20,3/18/20,6/1/20,3/16/20,6/29/20,5/25/20,5/9/20,5/20/20,7/28/20,7/28/20,0,0,0,0,4/2/20,5/22/20,4/1/20,8/1/20,3/25/20,0,3/16/20,8/1/20,8/25/20,0,3/16/20,3/16/20,0,0,3/16/20,0,0,3/16/20,0,0,3/16/20,0,0,0,3/28/20,5/20/20,0,1,3/25/20,0,0,3/18/20,3/18/20,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,3/11/20,0,0,0,1,0,0,3/18/20,5/6/20,0,0,3/16/20,1,1,1,0,0,0,552,1152,26,39,3271,2,1090,1,25161.45,10800,0.3,9,$319.88 ,1,0,0,0,0,0,0,0,1,110.58,4468402,40408,"4,079",5.2,16.9,43.6,"48,707",227.5,0,0,0,0,0,10/27/20,
Louisiana,LA,22,3/11/20,3/16/20,0,0,3/12/20,3/23/20,0,5/15/20,3/23/20,5/1/20,0,0,1,1,0,5/1/20,0,0,1,3/16/20,3/16/20,1,3/17/20,5/1/20,1,3/17/20,5/15/20,3/17/20,5/15/20,3/17/20,6/5/20,5/15/20,5/15/20,5/15/20,7/13/20,7/13/20,0,0,0,0,0,0,3/17/20,6/15/20,0,0,3/17/20,6/15/20,6/15/20,0,3/13/20,3/13/20,7/16/20,0,3/13/20,7/16/20,0,3/13/20,7/16/20,0,3/13/20,7/16/20,0,0,3/27/20,5/20/20,4/13/20,1,3/23/20,0,0,3/23/20,3/13/20,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,3/12/20,3/12/20,0,0,0,1,0,3/19/20,4/27/20,0,0,3/13/20,1,1,1,0,1,0,247,847,26,39,1200,2,400,0,Max Benefit < $300,7700,0.09,6,$180.86 ,1,0,0,0,0,0,0,0,1,88.97,4659978,52378,"2,941",6.4,18.6,42.1,"46,048",264.6,1,1,0,0,0,10/30/20,
Maine,ME,23,3/15/20,4/2/20,0,0,0,4/2/20,0,5/31/20,3/25/20,5/1/20,0,5/1/20,1,0,0,5/1/20,0,0,1,3/18/20,3/18/20,1,3/18/20,6/1/20,1,3/25/20,6/17/20,3/25/20,7/1/20,3/18/20,6/17/20,6/17/20,5/29/20,6/1/20,0,0,0,0,0,6/12/20,4/3/20,0,0,8/3/20,4/16/20,0,3/18/20,8/3/20,8/3/20,0,3/16/20,3/16/20,0,0,3/16/20,0,0,3/16/20,0,0,3/16/20,0,0,0,3/28/20,5/20/20,0,1,4/7/20,0,0,3/20/20,3/20/20,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,3/14/20,0,7/13/20,0,1,0,0,0,0,0,0,3/15/20,1,2,1,0,0,0,445,1045,26,39,5336,2,1779,0,13200,12000,0.06,5.46,$294.53 ,0,0,3/24/20,0,0,0,0,0,1,37.83,1338404,35380,"2,106",3.5,11.6,42.5,"14,715",474.6,0,0,0,0,0,10/29/20,
Maryland,MD,24,3/5/20,3/16/20,3/30/20,6/19/20,4/5/20,3/30/20,0,5/15/20,3/23/20,5/15/20,0,4/18/20,1,1,0,4/18/20,0,0,1,3/19/20,0,1,3/16/20,5/29/20,1,3/16/20,6/19/20,3/16/20,9/1/20,3/16/20,6/12/20,5/15/20,5/15/20,5/15/20,0,0,0,0,0,0,0,0,3/16/20,7/25/20,0,0,3/18/20,7/25/20,0,0,3/16/20,3/16/20,0,0,3/16/20,0,0,3/16/20,0,0,3/16/20,0,0,0,4/1/20,4/28/20,4/13/20,1,3/26/20,4/1/20,0,4/1/20,3/12/20,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3/12/20,0,0,0,0,1,0,3/24/20,5/7/20,0,1,0,1,1,1,1,1,0,430,1030,26,39,1800,2,600,0,10800,8500,0.3,7.5,$305.52 ,0,0,0,0,0,0,0,1,1,487.08,6042718,12406,"6,561",4.9,9,37.1,"50,568",257.4,0,0,0,0,1,10/20/20,
Massachusetts,MA,25,3/10/20,3/17/20,3/23/20,6/8/20,3/16/20,3/24/20,0,5/18/20,3/24/20,5/18/20,0,5/6/20,1,0,0,5/6/20,0,0,1,4/3/20,4/3/20,0,3/17/20,6/8/20,1,3/24/20,7/13/20,3/24/20,7/13/20,3/17/20,0,5/25/20,5/18/20,6/8/20,0,0,0,0,0,7/1/20,3/27/20,0,4/20/20,0,4/20/20,0,3/17/20,0,10/18/20,0,3/13/20,3/13/20,0,0,3/13/20,0,0,3/24/20,0,0,0,0,0,0,3/25/20,4/17/20,4/10/20,1,3/26/20,3/11/20,0,3/16/20,3/12/20,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,3/12/20,0,7/8/20,0,0,1,0,3/18/20,5/18/20,0,0,3/18/20,1,1,1,0,0,0,823,1423,26,39,5100,1,0,0,31200,15000,0.94,14.37,$396.96 ,0,0,0,0,0,4/6/20,0,1,1,653.98,6902149,10554,"18,471",4.8,10,34.6,"59,152",626.6,0,0,0,0,1,10/28/20,
Michigan,MI,26,3/10/20,3/16/20,3/24/20,6/8/20,3/14/20,3/24/20,0,6/1/20,3/24/20,5/26/20,1,4/27/20,1,1,0,4/26/20,0,0,1,0,0,0,3/16/20,6/8/20,0,3/16/20,9/9/20,3/16/20,10/9/20,3/16/20,6/8/20,6/15/20,0,6/4/20,7/1/20,7/31/20,0,0,0,0,0,0,0,7/16/20,3/20/20,0,0,0,7/16/20,0,3/28/20,7/1/20,0,0,0,0,0,3/28/20,0,0,0,0,0,0,3/24/20,4/9/20,4/9/20,1,4/6/20,0,1,1/1/20,3/12/20,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,3/13/20,0,0,0,1,0,0,3/21/20,5/29/20,0,1,0,1,1,1,1,1,1,362,962,26,33,5501,2,1834,0,10975.61,9000,0,6.3,$297.61 ,0,0,0,0,0,0,0,1,1,103.36,9995915,96714,"8,575",5.3,14.1,41.2,"98,903",265.4,0,0,0,0,1,10/30/20,
Minnesota,MN,27,3/13/20,3/18/20,0,0,0,3/28/20,0,5/18/20,3/28/20,4/27/20,0,7/24/20,0,0,0,6/1/20,0,0,1,4/18/20,0,1,3/17/20,6/1/20,1,3/17/20,6/10/20,3/17/20,6/10/20,3/17/20,6/10/20,6/1/20,5/18/20,5/18/20,0,0,0,0,0,0,0,0,3/24/20,5/1/20,3/24/20,0,3/16/20,5/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/13/20,5/27/20,4/13/20,1,3/27/20,3/20/20,0,4/16/20,3/28/20,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3/11/20,0,7/22/20,0,0,1,0,3/23/20,5/10/20,0,0,4/6/20,0,0,1,0,1,0,740,1340,26,39,2962,1,0,0,7800,35000,0.1,9,$372.82 ,0,0,0,0,0,0,0,0,1,64.54,5611179,86936,"7,977",3.4,9.6,33.9,"44,745",250.7,0,0,0,0,0,11/2/20,
Mississippi,MS,28,3/14/20,3/20/20,0,0,3/24/20,4/3/20,0,4/27/20,4/3/20,4/27/20,0,8/5/20,0,0,1,5/7/20,0,0,1,3/19/20,0,1,3/24/20,5/7/20,0,3/24/20,5/11/20,3/24/20,6/1/20,3/24/20,6/1/20,5/11/20,0,4/27/20,0,0,0,0,0,0,0,0,0,6/1/20,4/3/20,0,0,0,6/1/20,0,3/15/20,3/15/20,5/26/20,0,3/15/20,5/26/20,0,3/15/20,5/26/20,0,0,0,0,0,3/27/20,5/20/20,4/10/20,0,3/23/20,0,0,3/16/20,4/10/20,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,3/12/20,0,0,0,1,0,0,3/19/20,4/27/20,0,0,3/21/20,1,2,1,0,0,0,235,835,26,39,1200,2,420,0,Max Benefit < $300,14000,0,5.4,$184.37 ,1,0,0,0,0,3/30/20,0,0,0,61.66,2986530,48432,"1,184",7.1,19.7,42.5,"32,301",159,1,0,0,0,0,0,
Missouri,MO,29,3/13/20,3/23/20,0,0,3/23/20,4/6/20,0,5/4/20,4/3/20,5/4/20,1,0,0,0,0,0,0,0,1,4/14/20,0,1,3/23/20,5/4/20,0,4/3/20,5/4/20,4/3/20,0,3/23/20,5/4/20,5/4/20,5/27/20,5/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3/30/20,5/20/20,0,0,3/25/20,0,0,3/26/20,3/23/20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,3/12/20,0,6/25/20,1,0,0,0,0,0,0,0,3/18/20,1,2,1,0,0,0,320,920,20,26,2250,2,750,0,15000,11500,0,5.4,$238.50 ,0,0,0,0,0,0,0,0,0,87.89,6126452,69707,"6,179",4.2,13.2,40.5,"63,117",193.7,0,1,0,0,0,10/21/20,
Montana,MT,30,3/12/20,3/16/20,0,0,3/15/20,3/28/20,0,4/26/20,3/28/20,4/27/20,0,0,0,0,0,0,0,0,1,4/27/20,4/27/20,1,3/20/20,5/4/20,0,3/20/20,5/15/20,3/20/20,5/15/20,3/20/20,5/4/20,4/27/20,4/26/20,4/27/20,0,0,0,0,0,0,3/30/20,6/1/20,3/30/20,5/24/20,3/30/20,0,0,0,5/24/20,0,3/20/20,3/30/20,6/1/20,0,3/30/20,6/1/20,0,3/30/20,6/1/20,0,0,0,0,0,4/1/20,0,4/10/20,1,3/30/20,0,0,3/20/20,3/19/20,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,3/13/20,0,0,1,0,0,0,0,0,0,0,3/17/20,1,2,1,0,0,0,552,1152,28,41,2982,2,994,0,15789.47,34100,0,6.12,$345.61 ,0,0,0,0,0,0,0,0,1,7.22,1062305,147040,"1,357",3.5,13,39,"9,992",295.3,0,0,0,2,0,0,
Nebraska,NE,31,3/13/20,4/3/20,0,0,0,0,0,0,0,6/1/20,0,0,0,0,0,5/4/20,0,5/29/20,1,3/19/20,3/19/20,1,4/3/20,6/1/20,0,0,0,4/9/20,6/22/20,4/3/20,6/22/20,6/1/20,5/4/20,0,0,0,0,0,0,0,0,0,3/25/20,6/1/20,0,0,0,0,6/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/7/20,6/18/20,0,0,4/2/20,0,0,3/23/20,3/17/20,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,3/16/20,0,0,1,0,0,0,4/3/20,5/4/20,0,0,3/17/20,1,2,1,0,0,0,440,1040,26,39,4324,2,800,0,31200,9000,0,5.4,$290.86 ,1,0,0,0,0,0,0,0,1,24.94,1929268,77348,2365,3.5,11,36.6,"16,904",254.7,0,0,0,2,1,10/23/20,
Nevada,NV,32,3/12/20,3/16/20,0,0,0,3/31/20,0,5/9/20,3/21/20,5/9/20,0,6/26/20,1,1,0,5/9/20,0,0,0,0,0,1,3/21/20,5/9/20,0,3/21/20,5/29/20,3/21/20,5/29/20,3/20/20,5/29/20,5/9/20,5/29/20,5/9/20,7/10/20,0,0,0,0,0,0,0,3/29/20,8/1/20,0,0,3/31/20,7/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4/7/20,0,5/13/20,1,4/7/20,3/17/20,0,3/17/20,3/17/20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3/7/20,3/16/20,0,0,0,0,1,0,0,0,0,3/18/20,1,1,0,0,0,0,469,1069,26,39,600,2,200,0,11250,32500,0.25,5.4,$333.17 ,0,0,0,0,0,0,4/8/20,1,1,27.44,3034392,110572,"7,169",5.6,12.9,36.1,"24,715",211.6,0,0,0,1,0,0,
New Hampshire,NH,33,3/13/20,3/16/20,0,0,3/16/20,3/28/20,0,6/16/20,3/28/20,5/11/20,0,0,0,0,0,5/1/20,0,0,1,3/18/20,3/18/20,1,3/16/20,5/18/20,0,3/27/20,6/1/20,3/28/20,6/29/20,3/16/20,6/15/20,5/11/20,5/29/20,5/11/20,0,0,0,0,0,0,0,0,3/17/20,7/6/20,3/17/20,0,3/17/20,7/6/20,7/1/20,0,3/17/20,3/17/20,7/15/20,0,3/17/20,7/15/20,0,3/17/20,7/15/20,0,3/17/20,7/15/20,0,0,4/1/20,5/12/20,4/13/20,0,3/23/20,0,0,3/18/20,3/17/20,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,3/16/20,3/16/20,8/10/20,0,1,0,0,0,0,0,0,3/17/20,0,0,1,1,1,0,427,1027,26,39,2800,2,1400,0,27272.73,14000,0.1,7.5,$260.53 ,0,0,0,0,0,4/6/20,0,0,1,145.09,1356458,9349,"1,396",3.6,7.6,40.5,"12,774",307.3,0,1,0,0,0,0,
